Cubes & Crayons Coworking Potrero Hill , 470 Carolina St. , (coworking space is at 555 DeHaro #424) , San Francisco , CA , us , 94101
Point Reyes (Palomarin Beach) , Mesa Road , End of the Road , Bolinas , CA , us , 94924
Smrf's place has 3 small dogs , Blossom Hill Rd & Snell Ave , address to YES RSVP's 2 days before event , south San Jose , CA , us , 95123
The Center , 735 Montgomery St. , San Francisco, california  , San Francisco , CA , us , 94109
Avalon at Mission Bay North , 255 King St. , 19th Floor Lounge , San Francisco , CA , us , 94107
San Francisco County Fair Building , 9th Avenue at Lincoln , Inside Golden Gate Park , San Francisco , CA , us , 94122
Building 14, Sun Microsystems , 14 Network Circle , Sequoia conference room, 14-1579 , Menlo Park , CA , us , 94025
California Cafe , 50 University Ave , Los Gatos, CA , Los Gatos , CA , us , 95030
South San Francisco Public Library , 840 West Orange Ave. , Main Library Auditorium , South San Francisco , CA , us , 94080
Pho Garden , 2109 Clement St , (between 22nd Ave & 23rd Ave) , San Francisco , CA , us , 94121
Zephyr Caffe , 3643 Balboa St  , between 37th and 38th Avenues , San Francisco , CA , us , 94121
Neecha Thai Cuisine , 2100 Sutter St , (between Pierce St & Steiner St) , San Francisco , CA , us , 94115
Sens Restaurant , 4 Embarcadero Ctr , Promenade Level , San Francisco , CA , us , 94111
Sophie's Crepes , 1581 Webster , (Japan Center, 2nd floor) , San Francisco , CA , us , 94115
Fromm Hall, USF , 2130 Fulton St. , (enter off of Parker St., b/n Fulton St. and Golden Gate Ave.) , San Francisco , CA , us , 94117
Canton Seafood & Dim Sum House  , 655 Folsom St , between 2nd and 3rd Streets , San Francisco , CA , us , 94107
Sens Restaurant , 100 Drumm Street , 4 Embarcadero Center (Promenade Level) , San Francisco , CA , us , 94111
Subud House  , 330 Melville , Palo Alto  , Palo Alto  , CA , us , 94301
Artists Alley , 853 Mission  , Our "club house" across from Bloomingales , San Francisco , CA , us , 94103
Time is DEPARTURE time from carpool location: Center Street Park & Ride. Please arrive early. , 21362 Center St , From East Bound 580--Use Grove exit, make 2 rights , Castro Valley , CA , us , 94546
Time is DEPARTURE time from Carpool location: Weekes Park parking area. Please arrive early. Patrick Ave, 2.5 blks N of Tennyson , 27182 Patrick Ave , Note: Leave by sunset (to avoid ticket!) , Hayward , CA , us , 94544
Time is the DEPARTURE time from Carpool location: San Lorenzo. Please arrive early. , Via Arriba and Paseo Grande , 1 blk W of Hesperian Blvd, downtown SLZ , San Lorenzo , CA , us , 94580
Taqueria La Bamba , 152 Castro Street , Downtown Mountain View , Mountain View , CA , us , 94041
will be e-mailed upon registrations , must pre-register at: ,    , Emeryville , CA , us , 94608
Private Home , 16 Hillway Avenue, Across from UCSF , Btw Parnassus and Carl St, Cole Valley , San Francisco , CA , us , 94117
Ideal Bar and Grill , 106 Beach Street , Santa Cruz Municipal Wharf , Santa Cruz , CA , us , 95060
Doc's Clock , 2575 Mission St , between 21st and 22nd St , San Francisco , CA , us , 94110 
Specs Bar , 12 William Saroyan Place ,  (bet. Broadway & Columbus Ave.)  , San Francisco , CA , us , 94133
Gold Dust Lounge , 247 Powell St , between Geary and O'Farrell , San Francisco , CA , us , 94102
Winchester Location , 2470 Winchester Boulevard , Suite B , Campbell , CA , us , 95008
Keller Williams - SVREI , 20230 Stevens Creek Blvd. , Suite E , Cupertino , CA , us , 95014
Clark Center, Seminar Room S360 , 318 Campus Drive , 3rd Floor (behind Peet's coffee) , Stanford , CA , us , 94305
Tuolumne Meadows Ranger Station , 1550 East F Street , Ranger Station South of Lembert Dome , Oakdale , CA , us , 95361
Big Sur Station Los Padres National Forest , 1K South of Pfieffer State Park  , at State Park Maintenance Area , Big Sur , CA , us , 93920
Mission Peak - Ohlone College Trail Head , Pine St and Mission Blvd , 43600 Mission Blvd , Fremont , CA , us , 94539
Muir Woods National Monument , 1 Muir Road , GPS Coordinates: 37.53519°N / 122.34253°W , Mill Valley , CA , us , 94941
Rincon Center , 121 Sear , between Howard St & Mission St , San Francisco , CA , us , 94105
Prana , 540 Howard Street , Cross street between 1st and 2nd Street , San Francisco , CA , us , 94105
Roy's Restaurant , 575 Mission Street , Between first and second street , San Francisco , CA , us , 94105
E&O Trading Company , 314 Sutter St. , at Grant St. , San Francisco , CA , us , 94108
MarketBar , One Ferry Building , cross street is Market Street , San Francisco , CA , us , 94111
Akiko's Restaurant , 431 Bush Street , between Claude Lane and Mark Lane , San Francisco , CA , us , 94108
Urban Tavern , 333 O'Farrell Street , Next to Hilton San Francisco , San Francisco , CA , us , 94102
Ristorante Umbria , 198 2nd Street , between Howard and Natoma , San Francisco , CA , us , 94105
Salt House , 545 Mission Street , between 1st and 2nd Street , San Francisco , CA , us , 94105
Barbacco , 220 California St , (between Front St & Battery St)  , san francisco , CA , us , 94111
Starbucks , 125 Bernal Road , in shopping ctr. next to Lucky's , San Jose , CA , us , 95119
Starbucks , 1502 N. Vasco Rd,  , NOTE: new Starbucks for meetup , Livermore , CA , us , 94551
Palomares Cafe , 580 Market Place , 3779 E. Castro Valley Bvd  , Castro Valley , CA , us , 94552
Old Ironside Restaurant , 4655 Old Ironsides Dr , parking lot , Santa Clara , CA , us , 95054
Downtown San Jose to MLK Library , 4th and San Fernando Streets , Campus Side , San Jose , CA , us , 95112
New Heritage of India , 167 South Main Street , Main and Serra Way , Milpitas , CA , us , 95035
Heller Ehrman , 275 Middlefield Road  , Oak Conference Room , Menlo Park , CA , us , 94025
Hall 106 , 2505 Augustine Drive, Suite 100  , UCSC Extension in Silicon Valley  , Santa Clara , CA , us , 95054
Kin-Yoobi Con 2009 , Chabot College , 25555 Hesperian Boulevard , Hayward , CA , us , 94545
Memorial Church, Stanford University , 450 Serra Mall, Bldg. 500 , Palm Drive At Main Quad , Palo Alto , CA , us , 94305
El Jardin Restaurant , 368 Santana Row , Suites 1050, 1060, 107 , San Jose , CA , us , 95128
The Caravan , 98 S Almaden Ave , San Jose , San Jose , CA , us , 95113
Smithson-Bell Consulting Office , 3769 Malcolm Avenue , Lower Level Suite , Oakland , CA , us , 94605
Conference Room  , 610 16th Street , 4th Floor Conference Room - 406 , Oakland , CA , us , 94612
Chevy's , 2 Embarcardero  , Promenade Level , San Francisco , CA , us , 94101
Uptown Unveiled-Street Fair , Telegraph Ave  , 17th Street to Broadway , Oakland , CA , us , 94601
19th Street Theater ,  1932 Telegraph Ave , Behind the Fox Theater , Oakland , CA , us , 94612
It's A Grind Coffee  , 555 12th Street   , Suite 105 , Oakland , CA , us , 94607
Wiccan Halloween via reclaiming.org , 225 Potrero Ave , between 15th & 16th streets , San Francisco  , CA , us , 94103
Twin Pines Park, Belmont  , 7 Meadow Park Cir , 999 Ralston Avenue , Belmont  , CA , us , 94002
Predictive Analytics World , 222 Mason Street , Hotel Nikko , San Francisco , CA , us , 94102
Room 109 , Washington Square Hall  , 4th st. betw. San Fernando & San Carlos , San Jose , CA , us , 95112
Predictive Analytics World , Palace Hotel , 2 New Montgomery Street , San Francisco , CA , us , 94105 
Efficient Frontier , 809 eleventh ave Bldg 4 , 1st floor (EF training room) , Sunnyvale , CA , us , 94089
UC Berkeley, Soda Hall , LeRoy Ave between Ridge Road and Hearst Ave , Soda Hall (EECS) Room 430-438 (Wozniak Lounge)  , Berkeley , CA , us , 94704
 Capp Street Concert Hall  , 544 Capp Street,  , (btwn 20th & 21st) , San Francisco , CA , us , 94110
Dogpatch Saloon , 2496 3rd St  , (between 20th St & 22nd St)  , San Francisco , CA , us , 94107
Bach Dancing & Dynamite Society , 311 Mirada Road , Douglas Beach House,  , Half Moon Bay , CA , us , 94019
Zare at Fly Trap , 606 Folsom St , (between 2nd St & Hawthorne St) , San Francisco  , CA , us , 94107
Mitchell Canyon , 96 Mitchell Canyon Rd , Street address or intersection , Clayton , CA , us , 94517
Presidio Riding Club , 901 Bunker Rd , GGNRA (Golden Gate National Recreation Area) , Sausalito , CA , us , 94965
The Light Center , 1348 4th St.  , Suite 210 , San Rafael , CA , us , 94901
Waterfront Restaurant , Pier 7  , The Embarcadero , San Francisco , CA , us , 94124
Jump Associates , 101 S. Ellsworth Avenue , Suite 600 , San Mateo , CA , us , 94401
Buffalo Paddock  , Golden Gate Park  , (36th-Outer Richmond 41st-Outer Sunset) , San Francisco , CA , us , 94101
Crissy Field , First parking lot off Mason St  , East Parking Lot, North end of the Presidio , San Francisco , CA , us , 94102
Cafe Four Corners , 862 San Pablo Ave , (next to Ivy Room) , Albany , CA , us , 94706
Cathay Post , 1524 Powell Street  , (between Green & Vallejo) , San Francisco , CA , us , 94133
EvoLibri Consulting , 2900 Gordon Ave , Suites 103-105 , Santa Clara , CA , us , 95051
Embassy Suites , 150 Anza Blvd , Apt., suite, floor number, etc. , Burlingame , CA , us , 94010
Aquarium of the Bay , Embarcadero & Beach St. , Next to Pier 39 , San Francisco , CA , us , 94133
Java On Ocean Coffee House, SF , 1700 Ocean Ave , (at Faxon) , San Francisco , CA , us , 94112
Moto Shop , 325 South Maple Avenue , Suite 20 , South San Francisco , CA , us , 94080
Starbucks - Eastridge Mall , 1 Eastridge Mall , (enter from Qumby, near Bed Bath & Beyond) , San Jose , CA , us , 95122
Wildwood Market Saratoga , 14413 Big Basin Way , (parking in rear of the store) , Saratoga , CA , us , 95070
3 Supply Pick Up Locations , Shoreline , Sat: Mill Valley or SF; Sun: Rohnert Park , Mill Valley , CA , us , 94941
Chevron , 12399 Folsom Blvd , Hazel & SR50 , Rancho Cordova , CA , us , 95670
Racer Gloves , 16035 Caputo Drive , Suite G , Morgan Hill , CA , us , 95037
Peets Coffee, Los Gatos , 750 Blossom Hill Rd , (Corner of Los Gatos Blvd) , Los Gatos , CA , us , 95032
The Walt Disney Family Museum   ,  The Presidio of San Francisco      , 104 Montgomery Street  , San Francisco , CA , us , 94129
Google HQ , Building 42, Paramaribo Room , 1600 Amphitheatre Parkway , Mountain View , CA , us , 94043
Stanford GSB , 518 Memorial Way , South Building, Room S183 , Stanford , CA , us , 94305
Stanford GSB - Knight Management Center , 655 Knight Way , Zambrano Hall - Room Z301  , Stanford , CA , us , 94305
Jones Lang LaSalle , 1350 Treat Boulevard  , Suite 210 , Walnut Creek , CA , us , 94597
ClimateWorks Foundation , 235 Montgomery Street , Suite 1300 , San Francisco , CA , us , 94104
Kinsell Commons , 8400 E Street , At 84th Avenue & E Street , Oakland , CA , us , 94621
Charles Salter Offices , 130 Sutter Street , Sixth Floor , San Francisco , CA , us , 94104
The Energy Foundation , 301 Battery Street , 5th Floor , San Francisco , CA , us , 94111
The Cathedral of Saint Mary of the Assumption , 1111 Gough St , Parish Hall , San Francisco , CA , us , 94109
ZETA Communities Facility , 3140 Peacekeeper Way , McClellan Business Park , North Highlands , CA , us , 95652
Rendezvous Charters , Townsend and Embarcadero , Pier 40, South Beach Harbor , San Francisco , CA , us , 94101
Stanford Graduate School of Business , 518 Memorial Way , Stanford University , Stanford  , CA , us , 94305
Pacific Park Plaza , 6363 Christie Avenue , Christie Club Room , Emeryville , CA , us , 94608
Evergreen Village Square , 4075 Evergreen Village Square , Suite 230 , San Jose , CA , us , 95135
Armadillo Willy's BBQ , Homestead between San Tomas and Kiely , 2624 Homestead Road , Santa Clara , CA , us , 95050
Del Valle Regional Park , 5300 Arroyo Road , Arroyo Road Staging Area , Livermore , CA , us , 94550
Iron Horse and Canal Trails Intersection , 1365 Treat Blvd (0.3 miles south of this address) , 0.3 miles south of Pleasant Hill BART Station , Walnut Creek , CA , us , 94597
The Corte Madera Town Park , 498 Tamalpais Drive  , This Park is Next to The Corte Madera Recreation Center , Corte Madera , CA , us , 94925 
Ferry Building  , Embarcadero and Market , Larkspur Ferry Slip , San Francisco , CA , us , 94101
Diesel Bookstore , 5433 College Ave. , Rockridge , Oakland , CA , us , 94618
Sauce Labs , 500 Third Street (at Bryant) , Suite 240 , San Francisco , CA , us , 94107
Lithium HQ , 225 Bush St. , 14th floor in the Prometheus meeting space , San Francisco  , CA , us , 94104
The Yoga Company , 130 Ryan Industrial Ct , #216 , San Ramon , CA , us , 94583
Hotel Benjamin Franklin , Peninsula Room , 44 East 3rd Avenue , San Mateo , CA , us , 94401
Bunjo's Comedy Club , 6513 Regional Street , Willow Tree Restaurant , Dublin , CA , us , 94568
4 Ever Dance Studio , (formerly Rhythm St. Dance Studio) , 6635D Dublin Blvd , Dublin , CA , us , 94568
Qin's Asian Bistro and Bar , 5007 Lone Tree Way , at the corner of Hillcrest , Antioch , CA , us , 94531
Golden Gate Park - Music Pavillion , Fulton at 36th Ave  , Lincoln at 41st Ave , San Francisco , CA , us , 94121
Camp Parks , Dublin Boulevard , at Dougherty , Dublin , CA , us , 94568
Crow Canyon Wine , 2005 Crow Canyon Place , #172  , San Ramon , CA , us , 94583
Brian's House , Will be sent to attendees , who RSVP yes , San Ramon , CA , us , 94582
Pleasant Hill Art, Jazz, & Wine Festival , Downtown , Crescent Drive , Pleasant Hill , CA , us , 94523
Beijing Restaurant , 1801 Alemany Blvd  , (between Ocean Ave & Ruth St)  , San Francisco , CA , us , 94112
McDonalds , 255 Winston Dr  , Stonestown Galleria on 19th St. , San Francisco , CA , us , 94132
Hobee's , 165 Los Gatos - Saratoga Rd. , (Hwy 9 & University Ave) , Los Gatos , CA , us , 95030
Starbucks in PA , 2000 El Camino Real Palo Alto, CA 94306 , corner of El Camino and Stanford Ave. -just north of Page Mill Road/ Oregon Express way , palo alto  , CA , us , 94306
Starbucks - Hacienda Crossings , 4930 Dublin Blvd , Suite 500 , Dublin , CA , us , 94568
Airport Park Office Building , 1400 Coleman Ave  , Conference Room #A , Santa Clara , CA , us , 95050
Hobee's , 1875 S Bascom Ave # 190 , the Pruneyard , Campbell , CA , us , 95008
Cocina Poblana , 499 Embarcadero West , Jack London Square , Oakland , CA , us , 94607
El Burro , 1875 South Bascom Avenue , The Pruneyard #570 , Campbell , CA , us , 95008
Elephant Bar Restaurant , 7202 Amador Plaza Road , (across Target parking lot) , Dublin , CA , us , 94568
Lafayette/Moraga Regional Trail , M H Stanley Middle School , 3455 School St , Lafayette , CA , us , 94549
Moraga Commons , 1799 St. Mary's Road , (corner of Moraga Road and St. Mary's Road) , Moraga , CA , us , 94556
Kezar Stadium West Gate , Arguello Blvd , Rear entrance to stadium , San Francisco , CA , us , 94117
Harbor Bay Island Ferry Landing , Mecartney Rd and Adelphian  , Drive left  into Ferry Parking Area , Alameda , CA , us , 94502
Ocean Beach at Great Hiway , 901 Great Hiway & Fulton , Junction with Fulton/beach side , San Francisco , CA , us , 94122
Boathouse at Lake Merced , Skyline Blvd/Harding Rd. , Across from Boathouse , San Francisco , CA , us , 94132
Warming Hut/Crissy Field , Long Avenue , Marine Drive , San Francisco , CA , us , 94129
Ferry Building  , 101 Embarcadero , (the foot of Market Street) , San Francisco , CA , us , 94105
Sawyer Camp - WOW Team meeting place , Skyline Bvld , Crystal Springs Road , San Mateo , CA , us , 94401
San Leandro Marina Park , Monarch Bay Drive , near Fairway Drive , San Leandro , CA , us , 94577
The Chop Bar , 247 4th St , Ste 111 - (between Jackson St & Alice St)  , Oakland , CA , us , 94607
Trudeau Training Center Parking Lot , Redwood Park  , 11500 Skyline Boulevard staging area , Oakland , CA , us , 94619
Pt. Isabel Regional Park , 2701 Isabel Street , Richmond , CA  , Richmond , CA , us , 94804
Marin County Retreat Center , Address will be sent , one week prior to event , San Rafael , CA , us , 94901
Wings of History Museum , 12777 Murphy Ave , (Across the street from the airport)  , San Martin , CA , us , 95046
Nordstrom & Jewish Community Center/SF , Fifth & Market, San Francisco , 3200 California St, San Francisco , San Francisco , CA , us , 94101
Ireland's 32 , Geary Blvd , in SF's Richmond District. , San Francisco , CA , us , 94101
Canada College , Canada Rd , Parking Lot #6 -off Loop Rd , Redwood City , CA , us , 94061
Private Home , Near Hendy Ave & N. Sunnyvale Ave , (Address will be email to you upon receiving your payment) , Sunnyvale , CA , us , 94086
Lassen Volcanic National Park , Vacation Home , 35302 Shenandoah Dr.  , Shingletown , CA , us , 96088
Upper Pines Campground & Curry Village , Yosemite National Park , http://www.nps.gov/yose , Yosemite Valley , CA , us , 95389
Private Estate , 45089 Cougar Terrace , (We will tie balloons to the street sign)  , Fremont , CA , us , 94539
Metreon City View Terrace , 4th & Mission St , Fourth Floor , San Francisco , CA , us , 94103
Urban Mapping Office , 690 Fifth Street , Suite 200  , San Francisco , CA , us , 94107
Carmel Valley Coffee Roasting Company , Crossroads Shopping Center , 246 Crossroads Boulevard , Carmel , CA , us , 93923
Almaden Roasting Co. , 6055 Meridian Avenue , #20 , San Jose , CA , us , 95120
Point Reyes National Seashore , 1 Bear Valley Road , (at highway #1) , Point Reyes Station , CA , us , 94956
