,word1,word2,label
5579,nikqwi,prajFaM,B
5580,bahi,sWaM,T
5581,vinaya,sampannaH,T
5582,sva,XarmeNa,T
5583,nir,upaxravAH,B
5584,wri,kUtaM,B
5585,sa,vrIdaM,A
5586,wraswa,cewanaH,B
5587,vyarWa,jalpanena,T
5588,moha,Awmane,T
5589,maw,geham,T
5590,a,Xarmam,T
5591,saha,uwkaNTam,B
5592,na,saMBogena,T
5593,Sawa,muKaM,B
5594,muni,vara,T
5595,maXura,kaRAyaH,T
5596,Xarma,mUlaH,B
5597,BEkRa,caryAsu,T
5598,nir,jalAH,B
5599,maXya,kumBena,T
5600,inxra,AxiBiH,B
5601,na,vilambena,T
5602,ahar,niSam,D
5603,caru,sAXane,T
5604,suKa,xuHKasya,D
5605,vara,xAnena,T
5606,na,pArayanwyA,T
5607,SuBa,aSuBe,D
5608,uxak,muKaH,B
5609,saMjFA,hInaH,T
5610,xur,xamAH,T
5611,SOrya,xyowakaH,T
5612,yaWA,kAlam,A
5613,wriMSaw,varRAH,B
5614,mURaka,miwreNa,T
5615,qwu,xvAraM,T
5616,yaWA,uciwam,A
5617,prawi,kRaNama,A
5618,sa,upAnawkaH,B
5619,saha,ehayaH,B
5620,Axi,xevaM,T
5621,Gata,muKe,T
5622,awi,prasafgena,T
5623,AwmA,AxInAM,B
5624,miWya,upewasya,T
5625,wri,lifgaM,B
5626,alpa,meXasAm,B
5627,kaRta,sAXyaH,T
5628,Binna,afgaH,B
5629,Xarma,vinAkqwAH,T
5630,raWa,varaH,T
5631,uwPulla,newram,B
5632,SAnwI,BUwaH,B
5633,vERNava,AxiByaH,B
5634,eka,kAle,T
5635,wri,xivasa,T
5636,vismaya,AviRtaH,T
5637,SIrRa,sWAnam,T
5638,su,prasanna,T
5639,nagara,aBimuKAH,B
5640,aSva,ArohAn,T
5641,na,SocyAH,T
5642,na,KAxiwvA,T
5643,su,garjjiwaH,T
5644,rakwa,raFjiwam,T
5645,ulukiwa,cewAH,B
5646,rakwa,muKa,B
5647,yaWA,saMKyaM,A
5648,Rad,viXaM,B
5649,SAnwi,lakRaNam,B
5650,kAnwa,newre,B
5651,apawrapa,anapawrape,D
5652,a,pawiH,B
5653,gava,aSvena,D
5654,kqRNa,muKAH,B
5655,mqxula,vAcA,T
5656,amqwa,yoninA,T
5657,ugra,prakqweH,T
5658,yaWA,nirxiRtaH,A
5659,hariwa,varNaM,T
5660,SAswra,cewasaH,B
5661,sa,koTAH,B
5662,na,wiWi,B
5663,koSa,BUwaM,B
5664,manwra,wanwreNa,D
5665,viSuxXa,AwmA,B
5666,vinaya,SIlaH,B
5667,jAwa,prANAH,B
5668,parama,xuRtaH,T
5669,saw,vqwwam,T
5670,maXya,mArgam,A
5671,maraNa,anwe,T
5672,gupwa,xAnam,T
5673,xvi,jAweH,B
5674,prawyakRa,XarmANaM,B
5675,kuSa,nABaH,B
5676,AMgala,BARAyAm,T
5677,janman,BUmi,T
5678,xyAna,sahasreNa,B
5679,puwra,AxayaH,B
5680,sva,prayAsam,T
5681,nis,kalmaRAya,B
5682,samqxXa,arWAH,B
5683,avirawa,suKAn,T
5684,saMSuxXa,kilbiRaH,B
5685,vaRat,kAreNa,T
5686,na,ISvaram,B
5687,rakwa,aXareNa,T
5688,iwi,AxinA,B
5689,sa,nUpurA,B
5690,gUDa,jawruH,B
5691,praXAna,mahABAgasya,T
5692,nir,janaH,B
5693,yavasa,aBAve,T
5694,Ananxa,AKyam,B
5695,AKeta,arWam,T
5696,xIpwa,wejasam,B
5697,arWa,saFcayAn,T
5698,uRNa,vIryEH,B
5699,jFAna,aXiRTAnam,T
5700,prANAyAma,puraHsaram,T
5701,kqwa,pariGoRaNa,B
5702,xeva,xawwam,T
5703,an,qNaH,B
5704,brahma,haviH,T
5705,kEmarA,AKyena,B
5706,piwq,AxIn,B
5707,awirAwra,ApworyAmaH,D
5708,upa,rAjA,T
5709,vixyA,rakRiwam,T
5710,a,cakRuH,T
5711,sa,maryAxaH,B
5712,eka,aXikArI,T
5713,xaSa,ukwAni,T
5714,xravya,guNAn,T
5715,xqDa,ciwwaH,B
5716,aBi,nIwAni,T
5717,pAScAwya,manaH,T
5718,a,SaswAM,T
5719,sa,avahelam,B
5720,pra,xIpwEH,T
5721,vexa,vAxeRu,T
5722,a,cinwanAw,T
5723,xur,cAraH,T
5724,svAmi,kAryArWinA,T
5725,yawa,cewasAm,B
5726,nipuNa,xarSanam,B
5727,XArA,nagaram,T
5728,anwar,hiwaH,A
5729,sAgara,paryanwAM,B
5730,a,wiWe,B
5731,praWama,rAwrO,T
5732,pUrvva,bIjAnAm,T
5733,sawya,vexanam,T
5734,vinXya,nilayA,B
5735,pApa,vqwwAn,B
5736,maw,viXeRu,B
5737,ni,pAnAni,T
5738,arWa,samanviwam,T
5739,viXi,vaw,A
5740,Xarma,newre,B
5741,nir,AkaraNIyaH,T
5742,kRewra,saMjFakaH,B
5743,AMgla,praxeSeRu,T
5744,na,svAsWyasya,T
5745,BqgrAwuxa,nAmake,B
5746,kqwa,arWAH,B
5747,a,prawyakRANi,T
5748,sa,xuHKaM,B
5749,sva,grAhakANAm,T
5750,praSraya,uwwarEH,D
5751,snAna,AgAram,T
5752,upakRINa,ojasAM,B
5753,brahmapura,AKyam,B
5754,Pena,upamam,B
5755,SrI,purasya,T
5756,pra,SaMsanwaH,T
5757,a,puwraH,B
5758,jaya,ajayO,D
5759,awi,vallaBEH,T
5760,aXi,yajFaH,A
5761,para,wapa,T
5762,kArya,jAwam,T
5763,vINA,pANeH,B
5764,nir,uwwarA,B
5765,Barawa,SArxUla,T
5766,kqwa,pUjaH,B
5767,jAwa,pakRaH,B
5768,SAnwa,cewasAm,B
5769,vinaya,pUrvakam,B
5770,Xarma,suKAH,B
5771,jFAna,AwmavAn,T
5772,amara,praBaH,T
5773,xUra,sWA,T
5774,kqwa,vErANAM,B
5775,wri,akRaraM,B
5776,mqRta,vasanAH,B
5777,na,BUwam,T
5778,na,ahafkAraH,B
5779,pra,kIrwiwaH,T
5780,guru,varyA,T
5781,sa,sumanwrakaH,B
5782,vasanwa,viRaye,T
5783,vixiwa,AwmanaH,B
5784,vexa,AxinA,B
5785,inxra,AxyEH,B
5786,senA,aXipawiH,T
5787,upa,gamya,T
5788,a,KaMdIyAH,T
5789,sanwuRta,nAmaXeyena,B
5790,sarva,AwmAnaM,T
5791,xaXikarNa,nAmA,B
5792,parijana,nivaham,T
5793,varRa,Avarwena,B
5794,BIma,balAH,B
5795,sarva,rARtreRu,T
5796,sa,rasawA,B
5797,SvApaxa,AxInAm,B
5798,Ajya,homaH,T
5799,saha,xakRiNAH,B
5800,Barwq,xAmoxaraH,T
5801,narma,ukwAni,T
5802,mahaw,muneH,T
5803,saMskqwa,sAhiwyam,T
5804,na,samarWaH,T
5805,parAkrama,suKaM,D
5806,paWya,aSanaH,B
5807,wriMSaw,aXyAya,B
5808,yaWA,icCaM,A
5809,SIwala,Awma,B
5810,mukwa,kaNTAm,T
5811,mqwyu,xaNdasya,T
5812,vaswra,BAram,T
5813,manuRya,xurgaM,T
5814,bahuXA,gAmi,A
5815,Pala,mAwrA,D
5816,su,hqxBiH,B
5817,apahqwa,jFAnA,B
5818,pApa,vqwwAnAM,B
5819,na,apekRaH,B
5820,prawi,mArgam,A
5821,guru,AxayaH,B
5822,na,vyayAm,B
5823,nimIliwa,nayam,B
5824,kIrwi,praXAnaH,B
5825,sAXu,AcAraH,B
5826,labXa,janiH,B
5827,na,buxXayaH,B
5828,SuBa,kAryam,T
5829,ananwara,kRaNe,T
5830,rAwrim,xivam,D
5831,na,vyApAreRu,T
5832,brahma,BUwAH,T
5833,muKa,nirIkRaNam,T
5834,snAna,AxInAM,B
5835,guru,GaNtAla,T
5836,wiryak,AsyaH,B
5837,puruRa,jFAnaM,B
5838,SrImaw,anugraha,T
5839,bala,varXakam,T
5840,SleRma,nimiwwAH,B
5841,su,nimiwwam,B
5842,a,vikAri,T
5843,pra,aXyApakAnAm,T
5844,sa,snehAH,B
5845,waw,prAsaMgena,T
5846,na,rAjA,T
5847,na,samSayaH,T
5848,na,Agawam,T
5849,SraxXeya,rUpaH,B
5850,Xana,vqxXAn,T
5851,vana,gocaraH,T
5852,maxya,rawaM,B
5853,niyawa,AyuRam,B
5854,vi,naRtAm,T
5855,aByuxiwa,wArakam,B
5856,brAhmaNa,pramuKAH,B
5857,nir,Xana,B
5858,rAja,mUlaH,B
5859,hIna,krawuH,B
5860,Sakra,kaWAM,T
5861,saMyawa,AwmanA,B
5862,hqw,pUrvakam,B
5863,garBAXAna,AxinA,B
5864,viSuxZXa,BAvaH,B
5865,vimukwa,saMxehAH,B
5866,agni,saMpluRtAM,T
5867,varAha,AxIn,B
5868,sarva,sawwveRu,T
5869,vyaya,avyayO,D
5870,a,Xarmyo,T
5871,loka,saMmawAn,T
5872,asmaw,AxInAm,B
5873,hiraNya,varNam,B
5874,jala,ASayAw,T
5875,nir,BayaH,B
5876,Xana,nASaH,T
5877,an,iRte,T
5878,mEWuna,wqpwaye,T
5879,inxriya,nigrahAw,T
5880,a,cireNa,T
5881,sa,anunAxam,B
5882,sa,harRaM,B
5883,a,pAwakAni,T
5884,sAXAraNa,vaswrANi,T
5885,afga,rakRakam,T
5886,pIwa,ambaraH,B
5887,pari,varwiwa,T
5888,awi,klIbaM,A
5889,xakRiNa,nAsikA,T
5890,vipaNya,vyavahAriNaH,T
5891,kanaka,parvawe,T
5892,arWa,kAmena,B
5893,Xarma,AwmAna,B
5894,cEwya,xrumANAM,T
5895,garwa,gupwaM,T
5896,xur,AcaraNe,T
5897,sa,garvam,B
5898,gawa,AyuRam,B
5899,gamana,Agamanam,D
5900,wapas,AcaraNam,T
5901,saMSAnwa,ciwwawA,B
5902,na,jiwaH,T
5903,sa,jIvA,B
5904,Anayana,uxxeSam,T
5905,vyavahAra,AwmakaH,B
5906,evam,viXam,B
5907,kRuXA,SAnwiH,T
5908,ni,gUhanam,T
5909,prApwa,rAjyaH,B
5910,pawra,vyavahArasya,T
5911,Xik,SabxaH,T
5912,naRta,canxrA,B
5913,vigawa,BIH,B
5914,na,xqSyamAnaH,T
5915,Awma,wIrWe,B
5916,jagaw,vyApakaH,T
5917,nir,AmayAH,B
5918,alpa,mawiH,T
5919,viBAvinI,sahiwAm,T
5920,jFAna,xIrGeNa,T
5921,sarvawas,muKI,B
5922,a,manwraH,B
5923,a,vIryaH,B
5924,kRINa,xehaH,B
5925,Soka,mUrCiwEH,T
5926,evaM,guNEH,T
5927,a,SakwayaH,B
5928,SrAxXA,Axi,B
5929,rawna,Kaciwe,T
5930,xvija,AxIn,B
5931,hemanwa,anwAn,B
5932,sWira,buxXayaH,B
5933,kim,kRaNaH,T
5934,AMgla,BARA,T
5935,hiMsA,vihArI,B
5936,sanXi,SEWilyam,T
5937,xIpwa,pucCaH,B
5938,anu,kUlam,A
5939,sa,arXam,B
5940,sarva,rawnAni,T
5941,cAru,hAsini,B
5942,Sawru,karSanaH,T
5943,vEroXika,nimiwwAnAM,B
5944,mahaw,jvAla,B
5945,vaSiRTa,AxyEH,B
5946,Sakya,prawIkAraH,B
5947,awi,lubXena,B
5948,paSu,samaH,T
5949,Eka,agryaM,B
5950,bahu,mUlya,B
5951,nis,kqwiH,T
5952,alpa,mawayaH,B
5953,bahuXA,cariwaM,B
5954,Ananxa,parivAhiNA,T
5955,wIkRNa,vikramaH,B
5956,wri,vikrama,B
5957,na,Xarmam,T
5958,sulaBa,kopAw,B
5959,pulina,niBAH,B
5960,raNaXavala,nAmA,B
5961,pAxa,Axyam,B
5962,wapwa,Ayase,B
5963,safGa,aXyakRa,T
5964,pari,SoXanAya,T
5965,naRta,lakRaNaH,B
5966,sa,gajAH,B
5967,sa,lakRmaNena,B
5968,a,sambaxXam,T
5969,pAlana,poRaNam,D
5970,parAkrama,SIlAH,B
5971,AcAra,samanviwaH,T
5972,kusuma,AxiBiH,B
5973,SuBra,SvewE,T
5974,waWA,kaWiwAH,B
5975,sarva,janwuRu,T
5976,Xarma,vqwwaH,T
5977,jFAwa,yOvanA,B
5978,xur,ganXaH,T
5979,vexa,xqRtiBiH,B
5980,awi,lABaH,T
5981,na,lOkikam,T
5982,sawya,vAk,B
5983,na,XArmikam,T
5984,na,vivekiwA,T
5985,BAva,arpiwam,T
5986,na,hEwukam,B
5987,SuxXa,uxam,T
5988,xrava,uRNam,D
5989,bqhax,aBiXAnasya,T
5990,sam,upalabXam,T
5991,pra,SAnwaM,T
5992,sa,Bayam,B
5993,awirikwa,guNaH,B
5994,a,kuSalaM,T
5995,na,laBamAnO,T
5996,prawi,saMKyAwuM,T
5997,Sabxa,muKarANi,B
5998,kqmi,koRTAH,B
5999,vAyu,saMXAraNaH,T
6000,puruRa,sanwAnAH,T
6001,Xarma,awikramawaH,T
6002,moxa,visaMRTulA,T
6003,sarva,SUnyA,T
6004,manas,vyAkaraNe,T
6005,cukacI,nAmnA,B
6006,miwra,rUpAH,B
6007,lakRa,miwA,T
6008,cara,acareRu,D
6009,sWiwa,mawiH,B
6010,saw,AcArI,B
6011,a,saMhawam,T
6012,sPuta,paNAnAm,T
6013,prahqRtA,Akqwim,T
6014,suKa,AyuRA,D
6015,karAla,Asya,B
6016,vi,XavAH,B
6017,sWAvara,anwAni,B
6018,na,SakwAH,T
6019,gawa,agawam,D
6020,Soka,Arwwam,T
6021,a,viSvAsaH,T
6022,xuH,awikramaH,T
6023,yaWA,yogyam,A
6024,an,qwaM,T
6025,SOrya,gIwAni,T
6026,vyakwa,mAninaH,B
6027,a,nixrAya,B
6028,xvi,guNA,B
6029,nir,jalA,B
6030,wiryak,srowAH,B
6031,a,XarmaH,T
6032,na,aBisnehaH,B
6033,viviXa,vacanEH,T
6034,pavana,saMyukwaH,T
6035,gawi,roXikA,T
6036,cira,saMvAsinI,B
6037,saMkRoBa,vqwwam,T
6038,su,xqDam,T
6039,ruXira,aSanaH,B
6040,sarva),uwwamam,T
6041,Afgala,BARA,T
6042,arWa,avayava,T
6043,jihvA,AvarwAM,B
6044,wapo,XanaH,B
6045,sarva,afgeRu,T
6046,wri,xivaM,D
6047,SarIra,lagnAm,T
6048,awi,nIcEH,A
6049,sam,jAwA,T
6050,anuRTAna,paWam,T
6051,na,nirvacanIyAm,T
6052,vipanna,rasam,B
6053,awi,aXikam,T
6054,mahA,bAhoH,B
6055,Sreyas,kAmaH,B
6056,alpa,manyavaH,B
6057,upa,jIvanaM,T
6058,prApwa,BUwinA,B
6059,saha,uxarA,B
6060,praNamya,rUpaH,B
6061,mAhAwmya,saMyukwaM,T
6062,rAjan,kumArO,T
6063,SEvala,sanniBAH,T
6064,Sruwa,rahasyaH,B
6065,miSra,BAvAw,T
6066,prawi,vexanam,T
6067,bala,parAkramam,D
6068,yaWA,svena,A
6069,cAra,BUmiRu,T
6070,su,yuxXena,T
6071,sa,raWaH,B
6072,viSvAmiwra,AxIn,B
6073,nir,XaneRu,B
6074,jAwi,smaraH,B
6075,arXa,aXikam,T
6076,praSAnwa,AwmA,B
6077,rasa,AwmikAH,B
6078,sarva,xoRAw,T
6079,rAjya,kAraNAw,B
6080,apahqwa,puRpakaH,B
6081,rohiwa,AkAraH,B
6082,saMkalpiwa,arWawA,B
6083,inxra,xEvawyaM,B
6084,sa,manaskAnAm,B
6085,nihawa,kaNtakAm,B
6086,unna,xanwaM,B
6087,rakwa,nayanaH,B
6088,agawa,AsUn,B
6089,sa,hqxayEH,B
6090,agaswya,vacanAw,T
6091,awi,xarSanam,T
6092,sa,inxrAH,B
6093,vanas,pawO,T
6094,SravaNa,putena,T
6095,mAravAda,praxeSam,T
6096,wax,sevayA,T
6097,sa,amAwyaH,B
6098,a,sImaH,B
6099,vAsuxeva,AxayaH,B
6100,varNa,saMkare,T
6101,xvija,qRaBa,T
6102,waw,anu,A
6103,ekaviMSawi,xinAni,T
6104,jIva,saFjFiwaH,T
6105,Arya,mahASayA,T
6106,na,miWyA,T
6107,jaGanya,SAyI,T
6108,avanawa,afgi,B
6109,sa,kuSalam,B
6110,sa,SElaH,B
6111,lAmajjaka,uSIraM,D
6112,sa,nixraH,B
6113,niR,PalA,B
6114,anwar,hiwe,B
6115,Bojana,AxiBiH,B
6116,a,balaM,B
6117,gaDavAla,rAjyam,T
6118,loka,pUjiwam,T
6119,suKa[],uxayaH,B
6120,xqRti,gocarAH,T
6121,UrXva,BAgiwA,B
6122,uxvqwwa,xaMRtraH,B
6123,BIma,xarSanAH,B
6124,SumBa,AxIn,B
6125,jIvana,arWAya,T
6126,kqwa,parikarabanXO,B
6127,Anana,kamalam,B
6128,sam,varXiwaH,T
6129,miwra,xvayam,T
6130,vinaRta,puwrA,B
6131,kqwa,AyuXaH,B
6132,cakRuH,kAmAH,B
6133,woya,Awmane,T
6134,Ayaswa,cewasaH,B
6135,praSAnwa,SIwala,D
6136,mArjana,AhvayAm,B
6137,jAwi,nAmnA,B
6138,pra,supwaH,T
6139,sarva,prajAsu,T
6140,xaSa,arXena,T
6141,xugXa,muKI,B
6142,evaM,viXam,B
6143,waw,karkaSam,T
6144,cikiwsA,Alayam,T
6145,sWiwa,prajFaH,B
6146,nAraxan,prokwam,T
6147,su,panWAnaH,T
6148,xawwa,ciwwA,B
6149,pra,mawwAw,T
6150,uwkRipwa,cakRuH,B
6151,mAna,kAraNam,B
6152,na,SASvawaH,T
6153,aBi,rawaH,A
6154,prajA,janEH,T
6155,rakwa,akRaH,B
6156,BiRak,CaxmacarAH,T
6157,kqRNa,varwmAn,B
6158,cira,sWiwaH,T
6159,parama,xarSanIyAn,T
6160,paFcaSawa,rUpyakANAM,T
6161,na,sakwiH,T
6162,wanu,wvacaH,B
6163,jana,saMgraham,T
6164,nir,Akqwi,T
6165,waw,pAwram,T
6166,brahma,paramaH,B
6167,yukwa,rUpaH,B
6168,bANa,Axikam,B
6169,pipAsA,awiyogaH,T
6170,vajra,upamAni,B
6171,hrI,niReXA,T
6172,Sibira,upanIwam,T
6173,parama,iRTinaH,B
6174,kaTora,hqxayaH,B
6175,kuSala,kRemam,D
6176,nara,vAhanaH,B
6177,piwq,vihInaH,T
6178,AcArya,AxayaH,B
6179,cakra,haswam,B
6180,Sqfga,upamAn,B
6181,UrXva,rewAH,B
6182,awi,cafkramaNaM,T
6183,malayAlama,BARAm,T
6184,jAwa,vismayaH,B
6185,Xana,saMcayAn,T
6186,Bavaw,piwuH,T
6187,prApwa,yOvanAH,B
6188,pUwa,AwmA,B
6189,sWAna,AsaninaH,B
6190,asmaw,pawnIm,T
6191,SArIrika,mAnasikam,D
6192,nArAyaNa,anwEH,B
6193,sa,piXAnaM,B
6194,Xarma,uwwaraM,B
6195,saha,vawsAH,B
6196,eka,miwra,T
6197,sa,safkarRaNaH,B
6198,praXAna,manwrI,T
6199,GaniRTa,miwram,T
6200,caliwa,mAnasaH,B
6201,pAwu,kAmA,B
6202,sWira,Asane,T
6203,arXa,mUrcCiwA,T
6204,prasanna,AnanA,B
6205,mohana,afga,B
6206,jAwa,vexasam,B
6207,BU,xevyAH,T
6208,xraRtu,kAmA,B
6209,prahqRta,manAH,B
6210,miSra,mahASayaH,T
6211,evaM,rUpaH,B
6212,BIman,parAkramam,B
6213,yawa,vrawAH,B
6214,pra,BAvena,T
6215,vi,nirxagXaH,T
6216,xaRta,oRTaH,B
6217,kOmAra,hara,B
6218,rAga,gAyanam,T
6219,su,xevaH,T
6220,rAjan,qrRiH,T
6221,viSAla,akRi,B
6222,niH,AramBAH,B
6223,kroXa,SIla,B
6224,niR,kaNtakaM,B
6225,viRa,BojanaH,B
6226,Bqwya,xURaNIyAH,T
6227,rAjan,kumArANAm,T
6228,supriyA,nAmikAyAm,B
6229,anu,jFAwaH,T
6230,saM,pannAH,T
6231,go,rasAH,T
6232,vyApAra,ArjiwaM,T
6233,loka,sAkRike,T
6234,sa,Kafgam,B
6235,yava,sanniBAm,T
6236,kqRNa,rAjasa,T
6237,joSI,mahoxayaH,T
6238,vrawa,caryA,T
6239,canxra,kalA,T
6240,manaH,RaRTAni,B
6241,yogya,krameNa,T
6242,su,ganXiH,B
6243,gudAkA,ISa,T
6244,mqxu,koRTasya,B
6245,vrawa,caryAH,T
6246,pari,gaNiwaH,T
6247,miwa,vikramANAm,B
6248,kArpaNya,avawAra,T
6249,prANa,priyaH,T
6250,bahula,AyAsaM,B
6251,manwra,sahAyaH,T
6252,na,SuBAw,T
6253,parvawa,mAlAyA,T
6254,su,ganXinA,B
6255,na,nAWa,B
6256,pari,vqwaH,T
6257,xur,vAcAM,T
6258,sa,aparAXawaH,B
6259,waw,pralApam,T
6260,sarva,qwukEH,B
6261,pApa,karmaNAm,B
6262,prasAxa,AKyAH,B
6263,a,paSyanwyaH,T
6264,ucca,SreNyAm,T
6265,xur,vqwwAn,B
6266,kuru,uxvaha,T
6267,eka,sapwAham,T
6268,a,jFAnaM,T
6269,sa,virecanam,B
6270,nirXana,CawrANAm,T
6271,guNa,pravqxXA,T
6272,waxIya,xUwawvena,T
6273,suKa,pUrvakam,B
6274,nir,XaneByaH,B
6275,ahaH,muKe,A
6276,kqwa,vicArO,B
6277,xIpwa,wejAH,B
6278,vAnara,vAhinI,T
6279,pari,hArAya,T
6280,yajFa,SIlAH,B
6281,cinwA,magna,T
6282,xeva,kanye,T
6283,BU,lokaH,T
6284,prawi,sapwAham,A
6285,vIwa,rAgawvam,B
6286,na,samBava,T
6287,miWyA,vqwwaH,B
6288,avaruxXa,kaNTa,T
6289,jAwa,pakRA,B
6290,nyAya,vqwweRu,B
6291,niruxXa,prasavaH,B
6292,palAyana,parAyaNaH,B
6293,wri,yojanaM,T
6294,sa,pAmAM,B
6295,wulya,veRA,B
6296,pUrva,xarSanam,T
6297,wAmra,locanam,B
6298,RaNnavawi,aXikAni,B
6299,awi,purANI,T
6300,nir,AmiRaH,B
6301,asurAmbikA,nAmikAyAH,B
6302,sarva,xarSinaH,B
6303,na,sahanIyena,T
6304,SuRka,pawrANAm,T
6305,vi,AKyAwAH,T
6306,uwwara,kAryam,T
6307,xuHKa,saMjFakam,B
6308,moha,saMyukwam,T
6309,praXAna,AcAryaH,T
6310,caNdavAwa,anuvixXEH,T
6311,sam,uxIrNaM,B
6312,awikrAnwa,maryAxam,B
6313,samputikA,haswO,B
6314,nAnxi,anwe,T
6315,sam,ekRiNaH,B
6316,mahaw,nAxam,B
6317,xaNda,yogAw,T
6318,mUrwa,rUpe,T
6319,su,wapasvI,T
6320,an,anwyam,B
6321,sUrya,akRam,B
6322,kalaha,priyaH,B
6323,eka,nayanaH,B
6324,mahaw,ISvaraH,T
6325,paryApwa,vacanaH,B
6326,sarva,xehaH,B
6327,na,Xruvam,T
6328,nir,xaNdaH,B
6329,prawi,AgawO,T
6330,sama,XurO,B
6331,Bagna,grIvam,B
6332,na,prApnuvan,T
6333,pari,vawsaram,T
6334,axBuwa,xarSanam,B
6335,sa,apawyaM,B
6336,arxXa,rAjyam,T
6337,yaWA,kAmam,A
6338,xur,maweH,B
6339,eka,pITam,T
6340,yaWA,viBavena,A
6341,apa,sArayanwIm,T
6342,snigXa,AsrAvA,B
6343,vaXa,banXAw,D
6344,Cinna,Binna,D
6345,mahA,kAyaH,B
6346,rAya,mahASayena,T
6347,arWa,viparyaye,T
6348,xur,mawiH,B
6349,pracCanna,rUpaH,B
6350,Svewa,SAtikAm,T
6351,rAjajI,nAmAnam,B
6352,ASu,parAkramaH,B
6353,samagra,nASam,T
6354,na,pare,T
6355,sahakAra,warum,T
6356,na,manxam,T
6357,haviH,yajFAH,B
6358,Xqwa,xaNdasya,B
6359,sa,AkRepam,B
6360,Xarma,arWAw,D
6361,sama,kriyaH,B
6362,sarva,aXamA,T
6363,SUra,bAhuRu,B
6364,na,paNdiwa,T
6365,upahawa,vAsA,B
6366,jAwa,pakRAn,B
6367,svAXyAya,SIlAH,B
6368,rAwrin,xivam,D
6369,nir,sampAwAH,B
6370,naraka,gAminI,T
6371,BUri,xakRiNEH,A
6372,wanu,keSAH,B
6373,kevala,AcariwawvAw,B
6374,unmawwa,rUpaH,B
6375,kARTa,BUwam,T
6376,visarpa,upahawAH,T
6377,saFjAwa,karuNa,B
6378,eka,SvAsena,T
6379,saMs,kqwam,T
6380,rawna,vyavasAyI,T
6381,arWa,parA,B
6382,SaSi,vaxanA,B
6383,xEva,paraH,B
6384,SAlA,vqkAH,T
6385,sparXA,sWAnam,T
6386,kqwa,Aspaxam,B
6387,kqwa,buxXiM,B
6388,vilakRaNa,lakRaNaH,B
6389,prakqRta,aFjalayaH,B
6390,kRAma,vakwram,B
6391,rAkRasa,aXamaH,T
6392,saMkalpa,sixZXiBiH,B
6393,anu,kRaNaM,A
6394,vAsuxeva,AxIn,B
6395,cawuH,paxAM,B
6396,vyApAra,AxiBiH,B
6397,su,xqRtam,T
6398,pUrva,krama,T
6399,sahasra,Sirase,B
6400,pracaNda,SAsanAw,T
6401,prApwa,praSaMsaH,B
6402,viBraRta,manoraWAnAm,B
6403,krOFca,pakRiNO,T
6404,parixqRta,karmANaH,B
6405,kqSa,awiWiH,B
6406,uxAra,XIH,B
6407,kolAhala,upaSama,T
6408,viBava,anuvaSA,T
6409,na,jFAnAm,B
6410,BAviwa,AwmanaH,B
6411,SIwa,aMSuH,B
6412,sawya,parAkramam,B
6413,nir,guNawvAw,B
6414,nir,ASIH,B
6415,praRtu,kAmaH,B
6416,ava,sWiwA,T
6417,BIma,parAkramam,B
6418,a,lABe,T
6419,sa,maXuraM,B
6420,upaspqRta,uxakaM,B
6421,Soka,sammUDA,T
6422,kqwa,sAhasAm,B
6423,aBi,muKO,B
6424,naRta,SrIH,B
6425,avasWA,saxqSam,T
6426,anwa,suKaH,B
6427,su,saMvqxXaM,A
6428,kanxarpakeli,nAmnaH,B
6429,avacUrNana,arWam,T
6430,vi,XqwAH,T
6431,maXu,rasaM,B
6432,vamana,AxIni,B
6433,jala,AhAraH,B
6434,sa,bAnXavaH,B
6435,AScarya,viRayA,T
6436,su,xUraM,T
6437,uw,kramya,T
6438,ekA,arNavaM,B
6439,mAruwi,AxyAH,B
6440,viRNu,AxiByaH,B
6441,hIna,koSaM,B
6442,nara,iSvaram,T
6443,saxA,niwyaH,T
6444,Xuwa,pApmA,B
6445,woramu,pArSvam,T
6446,maNdala,wraye,T
6447,xIna,mAnasaH,B
6448,a,cCixraH,T
6449,nir,xvaMxvaH,B
6450,miSra,mahASayasya,T
6451,yaWA,uciwena,A
6452,prawi,roXa,T
6453,vakwu,kAmaH,B
6454,xur,balam,B
6455,paFcan,ReRu,B
6456,sa,PANiwam,B
6457,swowra,Awmane,T
6458,kqwa,prawijFam,B
6459,kRINa,kAmam,B
6460,vqwwa,arWAH,B
6461,svexa,yogyAH,T
6462,nIla,kaNTaH,B
6463,prajFA,cakRuH,B
6464,viXi,yojiwam,T
6465,sura,afganAm,T
6466,rAwri,xivam,D
6467,swabXa,paxA,B
6468,vAkya,praXarRiwAH,T
6469,viSvAmiwra,AxiBiH,B
6470,prAxeSa,mAwre,B
6471,sa,rogawA,B
6472,mahaw,Saya!,B
6473,Cinna,nAsikA,B
6474,priya,cikIrRavaH,T
6475,hiwa,ahiwAn,D
6476,su,prasannAH,T
6477,upa,IkRiwavyaH,T
6478,sa,sugrIvam,B
6479,kqwa,kqwyasya,B
6480,qNa,BAra,T
6481,gArgya,gAlavam,D
6482,sa,raWam,B
6483,priya,pANdava,B
6484,pra,SaMsiwaH,T
6485,maXyama,upawasWe,T
6486,sa,xoRAH,B
6487,loka,piwAmaha,T
6488,aMSa,vyavasWayA,T
6489,xur,AcAre,T
6490,saha,kiMSukEH,B
6491,mqxu,xaNdaH,B
6492,rakwa,mAMsena,D
6493,na,avApya,T
6494,xravya,wyAge,T
